,loss
185,0.2789004092690403
186,0.27350581150298314
187,0.27326393974740604
188,0.26671472133624596
189,0.2696424425313268
190,0.2656853658757763
191,0.2664505769690868
192,0.26195284465169233
193,0.25690512921745645
194,0.26478203766771125
195,0.257132934732657
196,0.2580203824922825
197,0.25421047171071454
198,0.25423099550561595
199,0.2568910648279493
200,0.25986885009544763
201,0.25780654859314533
202,0.2651520136254744
203,0.2680151142587268
204,0.2612590972249638
205,0.2622863660546074
206,0.253689077101972
207,0.2564040114968051
208,0.2519636206292849
209,0.2607631263523662
210,0.28317090025806835
211,0.28729674158574214
212,0.265657187719002
213,0.27662980218732075
214,0.25628261958612925
215,0.2503738743874742
216,0.24773748530724005
217,0.24003165325807257
218,0.2406719604215466
219,0.2395175127717765
220,0.2344965716860648
221,0.23726679167757694
222,0.23593758233930595
223,0.23468045481089633
224,0.23717452974158088
225,0.2381293315671775
226,0.2385691893908693
227,0.23356034222390404
228,0.23701328611608863
229,0.23594471953002968
230,0.22967913199054038
231,0.22641594980054736
232,0.22299077075048201
233,0.22029543795071158
234,0.21783510045979315
235,0.2180032461809598
236,0.2191252368407074
237,0.22296032216988695
238,0.22403683841738306
239,0.2228949969477173
240,0.22241833543092535
241,0.2266717554468699
242,0.22500393180576297
243,0.21638519655498886
244,0.21104547830541678
245,0.21101044540114455
246,0.20843454077701312
247,0.20703440722024055
248,0.20704297954684164
249,0.2054301209528901
250,0.20457654925151225
251,0.2039248610394025
252,0.22203092301155652
253,0.21383950354198222
254,0.20642130555673
255,0.2041763472885126
256,0.20581777630441025
257,0.19913733793528562
258,0.21977192830944114
259,0.23595640592224407
260,0.22399717992169568
261,0.21204453427171388
262,0.20566823794279634
263,0.19549730551585295
264,0.19211911438355087
265,0.19161821313149738
266,0.18991888453300756
267,0.1886385998810898
268,0.1881437763771234
269,0.19334251430701616
270,0.190301302961753
271,0.18721055670015516
272,0.18620252364317516
273,0.1863703192951135
274,0.1864420003681965
275,0.18971093911947748
276,0.19134811598734147
277,0.19528338729825415
278,0.1949668292907943
279,0.1933969831978712
280,0.1957668851148067
281,0.19626259157907214
282,0.19096953455357357
283,0.18851023191477384
284,0.19051738710386154
285,0.19002411011627235
286,0.18888894310612447
287,0.18645220988576586
288,0.18615038518116084
289,0.18739195664816072
290,0.1847397763962283
291,0.1828424032457525
292,0.18177013005264722
293,0.17892206001537755
294,0.17377648485963695
295,0.17253945509367336
296,0.17196591430911348
297,0.17248352950348114
298,0.17138287186062925
299,0.17300557914405074
300,0.18193836853755987
301,0.17658660395431802
302,0.17761868121522917
303,0.171002996919899
304,0.1742630136300082
305,0.17591443222588257
306,0.17154396068500116
307,0.17416528904690712
308,0.1756831787113764
309,0.1750344485654047
310,0.16725053360312345
311,0.16969859346542362
312,0.16570624410579665
313,0.16321528567484028
314,0.16222668695722472
315,0.16087168295805052
316,0.1586774345203353
317,0.15856700730688425
318,0.15820134083393028
319,0.15747126339536122
320,0.15647560245554523
321,0.15812598496908237
322,0.15884350774572126
323,0.15663897037483937
324,0.1563712187144627
325,0.15768353227496856
326,0.16185326031528693
327,0.1599782634195385
328,0.16255775821634544
329,0.17886519880377258
330,0.1824331354445443
331,0.17240590459465227
332,0.15864377863796594
333,0.1599623996109136
334,0.15687549218407967
335,0.15360820291764057
336,0.17431531187913019
337,0.16079541156120397
338,0.15290001956430807
339,0.15043631019662995
340,0.1469409052225771
341,0.14681837354901334
342,0.14717789534472453
343,0.14470344160947715
344,0.14479669061163492
345,0.14279908150041046
346,0.14258213366172978
347,0.14057942560200976
348,0.140481389858114
349,0.14015969143908188
350,0.1415853616627409
351,0.13996697013020826
352,0.13842542262386992
353,0.13720188165196437
354,0.13788795592135195
355,0.15000875530693114
356,0.15003258475598105
357,0.14570375641772587
358,0.15060978550179913
359,0.15522871472359856
360,0.15470784356732403
361,0.1468450505634186
362,0.14847461027798045
363,0.14429899349160336
364,0.1415424655171166
365,0.1420151821579043
366,0.14603023969714815
367,0.14016702693744015
368,0.1423684923513732
369,0.1366706010523606
370,0.13561273052146905
371,0.13831529301248682
372,0.13727511004494575
373,0.1376058905360844
374,0.13253303022494808
375,0.1323644864560282
376,0.13127110949476753
377,0.13343838233100344
378,0.13818171310182087
379,0.14310136380753982
380,0.14620359422754692
381,0.14360374701858764
382,0.1501160838034083
383,0.14151311696805932
384,0.1376563786376959
385,0.1347560730924523
386,0.13529014220553376
387,0.1376512466340027
388,0.1374146807003682
389,0.13553401164768708
390,0.14637367995909573
391,0.15160351492916177
392,0.14366109018356396
393,0.135772962760431
394,0.1368222741106045
395,0.13629221089680252
396,0.13070066480604012
397,0.13295126475003094
398,0.12897995635645457
399,0.12871400795270183
400,0.12931453613387736
401,0.12792956704663805
402,0.1279252521699248
403,0.12608860016240422
404,0.12599614388373492
405,0.12921931983486742
406,0.131748414385403
407,0.1313751390229463
408,0.12903802867462064
409,0.12666504784681487
410,0.12695808759788324
411,0.1262527647119621
412,0.12304225995272187
413,0.12427660988144336
414,0.12495149703756635
415,0.12388994951215362
416,0.12342733449544016
417,0.11837643416520165
418,0.11808594590549622
419,0.11690313352965298
420,0.11618044212399561
421,0.1148953196132336
422,0.11463092820072604
423,0.12477165936326484
424,0.12278826209183473
425,0.12641092007041155
426,0.11893820128406721
427,0.11860435549966374
428,0.11711566628837683
429,0.11536965207617582
430,0.11532069139900195
431,0.11737653753152565
432,0.11867375425889107
433,0.11842257084789751
434,0.11905611458128161
435,0.11613246661847455
436,0.11388103429237766
437,0.11028142842402153
438,0.10932470956251342
439,0.11141355022754798
440,0.1130496949683383
441,0.11983878002424096
442,0.11549217564387364
443,0.11625742629259082
444,0.11576013979541852
445,0.11171550750621591
446,0.11046451050130109
447,0.1117125883692922
448,0.11620147798768692
449,0.12133647818720975
450,0.12094738502879708
451,0.12523061557274273
452,0.12705982180139797
453,0.12554619450214938
454,0.12611282797230358
455,0.12504453095373677
456,0.1406132202164619
457,0.19518592927359701
458,0.1798111439310915
459,0.1547303452267661
460,0.13784029917752003
461,0.11733490756483227
462,0.11396709309081111
463,0.10713303073348499
464,0.10456530512343468
465,0.10154199330208913
466,0.09958536907831016
467,0.09827154605275705
468,0.0970588688679419
469,0.09625908905205928
470,0.09516665304350494
471,0.0940898746842925
472,0.09336636490689008
473,0.09247924685069522
474,0.09244022793325295
475,0.09188248266009826
476,0.09147530172869435
477,0.09169296446637666
478,0.09055115470254718
479,0.09180260688141294
480,0.09352928769520864
481,0.09482437368467111
482,0.09413174291890476
483,0.09993729815468907
484,0.09684576694159182
485,0.10554408530232609
486,0.09889481614134976
487,0.095320689194417
488,0.09430589676928502
489,0.09603665624397113
490,0.0966678707226252
491,0.09353995341260378
492,0.0941802481492076
493,0.09252425773895642
494,0.08889494731249242
495,0.08972104354257608
496,0.08726146496907182
497,0.12022407075848088
498,0.17704288603848087
499,0.15860515788291724
500,0.12235141623669639
501,0.10095778669415242
502,0.08964765192743414
503,0.08695820396971796
504,0.0838304352556941
505,0.08321996990178444
506,0.0808578907560963
507,0.07939452644404302
508,0.0785749129829433
509,0.0779655107354843
510,0.07700067207524772
511,0.07668609344308684
512,0.07602380898958797
513,0.07654180299828724
514,0.0776660964422845
515,0.07942437824636266
516,0.0812332860310865
517,0.08251829122983864
518,0.08227245024948836
519,0.08076180017689384
520,0.08314472839912325
521,0.08170259887177335
522,0.08140157518839805
523,0.08152662543735792
524,0.0809015546675651
525,0.08223032799447921
526,0.08280542000432735
527,0.07890112358105586
528,0.07498293324567962
529,0.07719953883717764
530,0.07661322493268216
531,0.07767078665931258
532,0.07955849570609759
533,0.07850961283530919
534,0.0794695732015777
535,0.08322503870888552
536,0.08178600022488254
537,0.14848717898629155
538,0.11793164532893473
539,0.10114198383227872
540,0.08590916603285502
541,0.08384317070711231
542,0.07831359893504729
543,0.07595437052446688
544,0.07487471032487322
545,0.07429747498331349
546,0.07386991847064048
547,0.0733714273584575
548,0.07490635179565072
549,0.07430211347193579
550,0.07437582384530343
551,0.07318240321629572
552,0.07671364241093674
553,0.07529892604181584
554,0.07522857719640964
555,0.07625075150662171
556,0.07965800973668823
557,0.08065106194742043
558,0.07587313518695625
559,0.07307971738952161
560,0.07328220619759448
561,0.07531401852762978
562,0.08307519820877259
563,0.08045994401720653
564,0.08194418813702163
565,0.08088201574576681
566,0.07849027006272137
567,0.08306277529868152
568,0.07754019960309436
569,0.07282517937123886
570,0.0709535810914945
571,0.07229934658199914
572,0.07026782374955123
573,0.07229374743535333
574,0.06927680266018736
575,0.07039991216148728
576,0.07154032497124053
577,0.07401863402936729
578,0.07804771433225925
579,0.07384932360221524
580,0.07237998608121557
581,0.07100666729181274
582,0.06654961034655571
583,0.06459044882533785
584,0.06471615775521912
585,0.06431348072125948
586,0.06394882200582956
587,0.06302325215083975
588,0.06367423135943796
589,0.06987924439996736
590,0.06739204911069717
591,0.06929144295823977
592,0.06632826693824297
593,0.06887893832585501
594,0.06754623937973661
595,0.06582948864725453
596,0.06346590855765316
597,0.06193714587910772
598,0.06327903832632088
599,0.06292559742074157
600,0.0637366072212056
601,0.07553799428924081
602,0.07858611303895945
603,0.09370843903499272
604,0.11684112693295687
605,0.11311156232313137
606,0.10220277345576176
607,0.07917891744788848
608,0.07340385287296333
609,0.06480350974682607
610,0.0648633251822141
611,0.06341364502826448
612,0.06257671450239469
613,0.06154195944871788
614,0.06085141213709823
615,0.061808393234660655
616,0.06257117950409795
617,0.06544412981944596
618,0.06613323714289025
619,0.06757040119838342
620,0.06794856289209775
621,0.06966263956437771
622,0.06976932239281994
623,0.07334642150907235
624,0.07953240850981215
625,0.08399582116571268
626,0.08980316872399906
627,0.08350254971202907
628,0.07783152703743036
629,0.07399906424820069
630,0.07553289753380385
631,0.07142238587545569
632,0.07234602479431079
633,0.0703183469338659
634,0.07149173930154365
635,0.0675195924017832
636,0.06706558690015359
637,0.06423737687866078
638,0.06474640496440894
639,0.0635712109229054
640,0.06700467762449676
641,0.0670321311492732
642,0.06618817961456475
643,0.06529531953319513
644,0.06796126869774166
645,0.07145516448313084
646,0.06986438841813557
647,0.06446473027813962
648,0.061804457180071784
649,0.06168596482603313
650,0.06011868331182364
651,0.05905200983648763
652,0.05729223906511753
653,0.056378996122992804
654,0.056004261938794785
655,0.05424757202025316
656,0.05445260705974254
657,0.05580993501941215
658,0.052985730815114984
659,0.05151631463355083
660,0.05151988464581142
661,0.051421741514084685
662,0.05176822221902012
663,0.05014837450355114
664,0.04843011238415164
665,0.048427376923331066
666,0.048008739178000706
667,0.048423595650640396
668,0.04825745793194543
669,0.05096652162946724
670,0.051482056657890705
671,0.05575603812201487
672,0.057729682746918594
673,0.05851166299552933
674,0.060968582022778606
675,0.056871769599985036
676,0.05617019178691452
677,0.0579306458816758
678,0.061147332406201384
679,0.09959985120183874
680,0.14785159208841953
681,0.15468252167609953
682,0.13195201567820608
683,0.08462840405404679
684,0.10841132456200546
685,0.07843525898904329
686,0.05883665125527516
687,0.050960625552317056
688,0.04733304243310372
689,0.045951497932918875
690,0.04450213032116225
691,0.04344039491432147
692,0.042604069238478044
693,0.041851711153894716
694,0.04117068105658489
695,0.040052486521594696
696,0.03965569648880604
697,0.03911293736392651
698,0.03896150708700055
699,0.038609338013487135
700,0.038518941110951076
701,0.03810976622536136
702,0.03834599654362376
703,0.03801663850164668
704,0.03807165177072117
705,0.038283043630371286
706,0.03886288834573662
707,0.03915575981176849
708,0.04029314084980857
709,0.04137499153568327
710,0.04302170229144048
711,0.04580453899022304
712,0.04797185876664064
713,0.04970947925282615
714,0.04940109217297681
715,0.045381041688726115
716,0.044594903014165264
717,0.04579115348222831
718,0.045755223456289455
719,0.04475457400676485
720,0.045510234740691234
721,0.041866067379599456
722,0.04222227531173895
723,0.04072371952016809
724,0.04195997886589665
725,0.04095940478457787
726,0.043197541415910264
727,0.04196900617110991
728,0.04416461735506646
729,0.04231533510059772
730,0.04397750493483989
731,0.04160094140017839
732,0.04126727079204431
733,0.03872365873205164
734,0.040344148420224116
735,0.0410278246198757
736,0.04246325356772882
737,0.04132556879817442
738,0.04170923260192627
739,0.039851079315332265
740,0.04124002831348337
741,0.04124658359661449
742,0.04187809354592739
743,0.042224012377615444
744,0.043264662127909984
745,0.043417504307349496
746,0.04307966151539002
747,0.04213131326792762
748,0.04181726275315988
749,0.0409779841216768
750,0.04752849771888139
751,0.05137611624835681
752,0.052380037652976275
753,0.04861111696580942
754,0.046822742678158544
755,0.04233258676827065
756,0.0407189716243484
757,0.03699813919455677
758,0.036762565887138644
759,0.036436807946951394
760,0.03660087392784242
761,0.03564338833363793
762,0.03712797228246235
763,0.03788190008570222
764,0.037769946847741334
765,0.04078342667969575
766,0.04127592468573984
767,0.04380106537780517
768,0.04369466198561869
769,0.04404506632727777
770,0.04210659489728297
771,0.05464882141497996
772,0.07725143666608088
773,0.07741437290749084
774,0.08505815081783234
775,0.08052150598685952
776,0.0656980648706087
777,0.052289412840757506
778,0.045496420499786604
779,0.039920598853486165
780,0.035856853551122225
781,0.03594148403858609
782,0.03430720527859681
783,0.033449674993213135
784,0.033354189685192936
785,0.03287230356911238
786,0.03277951913327117
787,0.032615110956620064
788,0.03229309679403854
789,0.03178265982928491
790,0.03158965265070455
791,0.03150239815314149
792,0.0313712248252064
793,0.03159561819303746
794,0.032181301140169274
795,0.03328716012279687
796,0.03377882756747225
797,0.033882208856348434
798,0.0348958339903735
799,0.03524466924398428
800,0.0347591833522846
801,0.03562598989624634
802,0.03493707185121397
803,0.03894075597596572
804,0.04009814308828118
805,0.04847311174691654
806,0.05184149428683947
807,0.04737141862644632
808,0.04458672206262843
809,0.04044637013664528
810,0.03799872747845823
811,0.039008036749378576
812,0.036977390215970095
813,0.03684130652058508
814,0.035476580631388255
815,0.03589432347703042
816,0.03705588905899254
817,0.036626151101729516
818,0.04060719949572547
819,0.040712425068253566
820,0.04030218522188033
821,0.039739454723409715
822,0.0439471310747849
823,0.04265754048076315
824,0.042351515025770455
825,0.039398212575306235
826,0.038504139899476035
827,0.03807750576812678
828,0.040257993173276725
829,0.04301846501832726
830,0.044087780275173946
831,0.04283669327242683
832,0.04101722300892184
833,0.03922623579344283
834,0.03792211626766838
835,0.036993165516047595
836,0.037483512270501576
837,0.03657490599591544
838,0.03660746017805525
839,0.03512482544148875
840,0.03501481787665609
841,0.03544400725132717
842,0.03636130216150822
843,0.0369020525813546
844,0.0381604699627834
845,0.04112827901161484
846,0.03940918886505536
847,0.040254685867753735
848,0.04332441257506155
849,0.04448934266251585
850,0.041181483605579404
851,0.041843218531829464
852,0.03768475082079167
853,0.03817093097312149
854,0.03692566286065945
855,0.035116851513712834
856,0.036049888628251314
857,0.036867991180043816
858,0.03664928627248567
859,0.036732278118660214
860,0.036829379326243104
861,0.03939937051439671
862,0.0410077989228865
863,0.04050265671113868
864,0.03975219896645761
865,0.03760738697702355
866,0.03936461438817987
867,0.03865721262368007
868,0.03710193947676601
869,0.0393346746844562
870,0.038150794468833946
871,0.04142572927365253
872,0.050913442783791944
873,0.053451876657886456
874,0.05785017772503239
875,0.051138487226454775
876,0.0441958951549421
877,0.04448909494110136
878,0.03981091670328997
879,0.038393393031803925
880,0.03655977108037496
881,0.0353536581947524
882,0.03557736495982159
883,0.03355480232125362
884,0.03249061733923088
885,0.0318874857605249
886,0.03249480830977906
887,0.03256038479361851
888,0.03276136623471754
889,0.03441599220821586
890,0.041549863660200324
891,0.04797148314405436
892,0.04594814295781095
893,0.04346490194504979
894,0.040911674458296625
895,0.06637061892064165
896,0.05653024027480783
897,0.05375288373192543
898,0.04701049557227922
899,0.04535210900723535
900,0.042232029307973054
901,0.03877321773254742
902,0.042774380632188184
903,0.038503878740728865
904,0.039827402177872534
905,0.04329032236665166
906,0.041336390045920005
907,0.04219432351102879
908,0.04394413641379996
909,0.04524127264323898
910,0.048904756262106004
911,0.049397064101362416
912,0.051247271394316216
913,0.05643943417921258
914,0.05076803036682466
915,0.04697267623121586
916,0.04562215122483274
917,0.04478863282174193
918,0.043084346067940336
919,0.0420821037599952
920,0.04234395481891273
921,0.043976583949287794
922,0.043521269794668506
923,0.04422306352668688
924,0.04363318876349137
925,0.04279400783048249
926,0.0431284671230259
927,0.045366837427660116
928,0.04561660533778539
929,0.04345031059806
930,0.042519903865422225
931,0.04167023593821006
932,0.04471001024789174
933,0.04168181142614938
934,0.04024045402201446
935,0.040713080227362565
936,0.03984542797721698
937,0.03991152471545827
938,0.03998319800875945
939,0.04220498796876599
940,0.045003884553344066
941,0.050029817806517336
942,0.04976974731306353
943,0.04876627562191461
944,0.04549621352763114
945,0.044760727775918704
946,0.04286443966507701
947,0.0420297711270949
948,0.04176197497311989
949,0.0427156868700718
950,0.042900486908819806
951,0.04509000158558751
952,0.0455368144580365
953,0.04253832997519394
954,0.04333271171035943
955,0.04520024497937529
956,0.047960616829682126
957,0.04540468819852255
958,0.04891273920732876
959,0.0499701335553084
960,0.0491778690135193
961,0.04696433561587032
962,0.04853898382549306
963,0.04810382991020633
964,0.048789282231364785
965,0.05433962795108989
966,0.05173799429572329
967,0.047745096076428115
968,0.046091484512708454
969,0.045722106042882245
970,0.04472353358573965
971,0.04424893113726652
972,0.0421824976043376
973,0.04295630271724218
974,0.043854392172097495
975,0.044825976188739645
976,0.04373726298129993
977,0.04129824482975406
978,0.04154207927544417
979,0.041180940418354905
980,0.04024097179511182
981,0.040563621675660064
982,0.04036485098784477
983,0.03874270374948687
984,0.0385337341625303
985,0.04095918078054478
986,0.038912580887810945
987,0.038182819108715974
988,0.036747851900828396
989,0.03693318059103402
990,0.0376328130908291
991,0.03686061924806245
992,0.03655122101581221
993,0.03647822116779745
994,0.03479616216519988
995,0.034403285908683516
996,0.033241197453689156
997,0.0329378220329235
998,0.0335327257115121
999,0.03293685638371754
1000,0.032895062191154865
1001,0.03436374188670608
1002,0.03455056948847057
1003,0.03462312166108385
1004,0.036328823224967985
1005,0.036818994227180296
1006,0.035202719986039764
1007,0.03825899909429499
1008,0.043844119769993126
1009,0.03905951454625913
1010,0.03495311700140136
1011,0.033262869159252216
1012,0.03509636916387819
1013,0.03369992459764342
1014,0.03325119170724969
1015,0.03356410028858338
1016,0.032487842208623066
1017,0.03105874031133792
1018,0.031505487213315087
1019,0.03239232051408271
1020,0.03202446725173771
1021,0.03371413112553955
1022,0.032085068676968455
1023,0.032357860194826026
1024,0.035087566062192925
1025,0.032272501457267844
1026,0.0322123535889017
1027,0.03232899343878219
1028,0.03178372339879926
1029,0.03263155721244359
1030,0.03515921163072414
1031,0.03429223343109322
1032,0.03390767461942026
1033,0.03430638006583892
1034,0.03264510214215165
1035,0.030059372204088865
1036,0.03083822023443526
1037,0.030813034707676882
1038,0.030353460239240255
1039,0.031248705739390235
1040,0.031451719421678626
1041,0.03301854950246668
1042,0.03375435590241125
1043,0.03294502265471515
1044,0.031940923458572745
1045,0.031185283665030962
1046,0.03422037707368108
1047,0.03338769974180782
1048,0.03420166688350917
1049,0.03247563109978031
1050,0.031761382546798146
1051,0.03221553388786287
1052,0.03251881106881658
1053,0.032751368625417165
1054,0.030235664148400402
1055,0.030293728423389017
1056,0.03021231901375788
1057,0.03169660570703283
1058,0.031482965881804985
1059,0.031926789009640896
1060,0.034064486873910726
1061,0.03561154784002283
1062,0.037428124830287464
1063,0.03676894695805258
1064,0.03569506219071819
1065,0.0368018954307916
1066,0.03844794825373329
1067,0.043731475592507396
1068,0.04373928730390957
1069,0.04294021877603222
1070,0.05030040118348736
1071,0.05377077242701016
1072,0.04694883295467526
1073,0.0484436484266387
1074,0.04165419844398604
1075,0.045875482538949824
1076,0.040633261375899496
1077,0.03467187632426658
1078,0.03087989798137089
1079,0.029001671169230258
1080,0.02801875262661477
1081,0.027303228154951655
1082,0.027673069443955447
1083,0.027836921804246184
1084,0.026850773243759313
1085,0.02738779631705505
1086,0.027467204528168403
1087,0.0270128298006043
1088,0.027102701954907944
1089,0.027292936801697053
1090,0.027049461206474595
1091,0.02781596259127744
1092,0.027351846986347392
1093,0.03220823103532212
1094,0.03311667232900614
1095,0.03204133433790988
1096,0.03280026648732511
1097,0.032937961921453277
1098,0.034228348234504206
1099,0.05523067756354055
1100,0.05576308113451827
1101,0.04903233894927988
1102,0.04213700317505812
1103,0.03705120660564123
1104,0.03597643234420328
1105,0.030816664938652504
1106,0.030372786591076784
1107,0.028861619947549523
1108,0.028377418954745517
1109,0.027052313700323877
1110,0.027769243896132913
1111,0.0274424981033203
1112,0.026819615846938965
1113,0.02772324745636468
1114,0.02791602704441954
1115,0.02834170510664765
1116,0.030206915789466337
1117,0.03031224836191864
1118,0.03274119811360445
1119,0.035236328954549694
1120,0.03600396345379562
1121,0.03445074974198009
1122,0.03392386969245413
1123,0.034255453015169544
1124,0.03471148635550652
1125,0.036048408062257876
1126,0.040642370080922384
1127,0.040332676270646246
1128,0.038137055858664906
1129,0.03273847018596784
1130,0.03276742422345758
1131,0.029942894350999172
1132,0.029752916179517027
1133,0.02948529043627294
1134,0.031176541635455607
1135,0.033097791633031524
1136,0.03600927486886884
1137,0.03338923178857013
1138,0.03316647710237761
1139,0.030302974099675025
1140,0.029642006903595863
1141,0.030545259902427613
1142,0.033284679674825714
1143,0.030273824898673616
1144,0.030741860297279603
1145,0.03067898732884006
1146,0.03183830617769428
1147,0.029715708399093828
1148,0.030871395818617607
1149,0.03217773771002839
1150,0.03605548150743215
1151,0.03394747623954177
1152,0.03363407490024805
1153,0.03219577022362327
1154,0.031754620229169396
1155,0.030666897287083165
1156,0.032246631268493614
1157,0.031335533831051046
1158,0.03085462648494951
1159,0.036427358438303456
1160,0.04020219418684671
1161,0.03892934559395917
1162,0.033372532627235316
1163,0.031979042188153256
1164,0.031345454483113246
1165,0.02944526907372437
1166,0.028986364753010127
1167,0.030593988225875335
1168,0.030166232719111393
1169,0.031027293330084086
1170,0.03174694414971297
1171,0.03300992662607294
1172,0.03133500706024853
1173,0.030999125669304767
1174,0.033655141403378386
1175,0.03498423461587223
1176,0.035049950254768654
1177,0.03442270520834863
1178,0.034230853391616606
1179,0.035351956715857884
1180,0.038476407318038315
1181,0.03828618044290635
1182,0.03797150867017573
1183,0.03708087568067073
1184,0.03295448294145638
1185,0.031758459581373216
1186,0.03235609610812644
1187,0.03072601341039452
1188,0.030886947134576875
1189,0.030713941887548894
1190,0.030678460349191316
1191,0.03177966257469301
1192,0.03261766525926799
1193,0.03290117552068241
1194,0.03441851902940141
1195,0.035909207279050316
1196,0.034223099735829744
1197,0.036549204010440206
1198,0.034455891822590484
1199,0.03759540577082108
