,loss
405,0.10219816570938232
406,0.10099921305654891
407,0.09990347829543403
408,0.10076265841687955
409,0.10242714753245677
410,0.1007283368583534
411,0.10341651609628622
412,0.10034479650997227
413,0.09603151442197448
414,0.09617124585375081
415,0.09335465228934
416,0.09209095533108415
417,0.09205687578009242
418,0.09157339105754515
419,0.08950059801986165
420,0.08994682038015106
421,0.08968894955025487
422,0.08820722400839953
423,0.0896490457607667
424,0.09055559904853802
425,0.09177312657183814
426,0.08978642293066075
427,0.08814061151018136
428,0.08585531926901299
429,0.08462504519084192
430,0.08513043835390807
431,0.08596630143084412
432,0.08973296611706877
433,0.08935688781149487
434,0.09015779516721908
435,0.08906146791731588
436,0.08762629364547743
437,0.0880263771339474
438,0.08553846647862925
439,0.08551525052416711
440,0.08570264443876016
441,0.08444608177078904
442,0.08752492712663149
443,0.09678662746465543
444,0.11119040393429909
445,0.10115678243082939
446,0.09489455749415647
447,0.0872387906940069
448,0.08721127078676716
449,0.08195833288213722
450,0.07997142485468463
451,0.07590156868488666
452,0.07372797648582496
453,0.07317295485180103
454,0.07342674096635453
455,0.07368821493436663
456,0.07320677644118823
457,0.07246312777723653
458,0.07271416659199648
459,0.072998168520333
460,0.0733878555883538
461,0.07279485264018196
462,0.07464049587313297
463,0.07330402810243093
464,0.07572737401088735
465,0.0795556281665581
466,0.07471256221901063
467,0.07879277016045205
468,0.08173773326799878
469,0.08199246895746658
470,0.07912391296261616
471,0.07869396166132771
472,0.08048188575648142
473,0.07840025810580219
474,0.07736285572584507
475,0.07504793699196219
476,0.07214404336457757
477,0.07747078023407739
478,0.07422216210331568
479,0.07292720320853616
480,0.07228194109306989
481,0.071479747874404
482,0.07235062232276288
483,0.07077857051095064
484,0.06903135316506137
485,0.0673454886057021
486,0.06679590615163661
487,0.0692452876571409
488,0.07152555503638935
489,0.07457415852875565
490,0.08319475335295985
491,0.09333506343377608
492,0.08788714253920278
493,0.07632041278709979
494,0.071364049661247
495,0.07918723716514596
496,0.07160452159762659
497,0.06740046623704309
498,0.06442833551975143
499,0.06348724799160908
500,0.06130888724506085
501,0.060748977620800684
502,0.05906033319269669
503,0.05884020889049137
504,0.0583774561084758
505,0.0585010976175565
506,0.06173861578578837
507,0.06507863099954796
508,0.06498876789368203
509,0.06827936588195517
510,0.06972334401335965
511,0.0760921832503569
512,0.07737992165337525
513,0.07167655399357688
514,0.06723379530012608
515,0.06663264208730467
516,0.06466808133999978
517,0.06394133393970372
518,0.06257768520886095
519,0.060143268535143166
520,0.05994795388824498
521,0.059851917235685066
522,0.05940120242098645
523,0.059753933919298
524,0.06053556355853864
525,0.06097372371865981
526,0.061259448056333356
527,0.05925604317937292
528,0.05836207602660874
529,0.059098453293333256
530,0.058275708335161484
531,0.06045374695273521
532,0.06175053055269026
533,0.06451362379826246
534,0.06295460251053128
535,0.06188127337481903
536,0.05971897492604672
537,0.060422693740385135
538,0.059535338947324275
539,0.06065877783516916
540,0.0633571080150505
541,0.06272386320154033
542,0.06982877557142539
543,0.07522521468577996
544,0.07593638574227535
545,0.0741021062498182
546,0.0708493685595153
547,0.06553414653498908
548,0.06273598814301852
549,0.05981108468700763
550,0.05981541651507207
551,0.05924358808709968
552,0.06255845232032507
553,0.06161389361805106
554,0.06662203085617054
555,0.06317638188914218
556,0.06549335043775202
557,0.06527409887221178
558,0.06621066789661148
559,0.07101299472127287
560,0.07030162650353662
561,0.06701498391238384
562,0.06708224632231574
563,0.06561560683778328
564,0.06555384886298184
565,0.06684835142624705
566,0.06510492020051721
567,0.06754231533519824
568,0.06762747345481453
569,0.06923459731718665
570,0.06570683642696659
571,0.0643931252643748
572,0.06281686147625276
573,0.06344137847561687
574,0.06682247849085608
575,0.06482527321855641
576,0.06383166286782115
577,0.0624734428177047
578,0.06207383635200995
579,0.06224476946384728
580,0.06116903445069373
581,0.06096132156968278
582,0.06395433105200288
583,0.062446635522238995
584,0.06507454795691671
585,0.06323693038923785
586,0.06040138084881724
587,0.0594358600718507
588,0.05850779790684506
589,0.05910803085533336
590,0.05875925535991552
591,0.0589505450882078
592,0.05762072932946378
593,0.05967358038528701
594,0.06082819457039634
595,0.06303004307514823
596,0.07099918919831641
597,0.06752950755333223
598,0.06230469383644685
599,0.062022829216078657
