,loss
0,0.9534143289525023
1,0.9442323746216844
2,0.9376616945018051
3,0.9299381144370216
4,0.9231848672467138
5,0.921118255324913
6,0.9198226454685745
7,0.9165163588776829
8,0.9105212647706417
9,0.9074997980713664
10,0.9056180301134719
11,0.9027929490897275
12,0.8946685036386717
13,0.8874580617450593
14,0.8852257444669731
15,0.8779814105852168
16,0.868774899256505
17,0.8607241057308391
18,0.8533097133661545
19,0.8439302699821788
20,0.8330413267360849
21,0.8291960601504664
22,0.8233929880135616
23,0.8117400155984664
24,0.8045898926256958
25,0.8029129162131498
26,0.7957212317646024
27,0.7817632782161122
28,0.7713794420025438
29,0.7595072329219384
30,0.7558833410671915
31,0.7573676898301935
32,0.7449836503345888
33,0.7399432248675538
34,0.7222933515612715
35,0.7170239467485785
36,0.7106090377071853
37,0.7049960769986781
38,0.6963538509024595
39,0.6976580759111612
40,0.6917611865009852
41,0.6680318170924808
42,0.6618732702002557
43,0.665682792530881
44,0.6596469735135947
45,0.6481814923702925
46,0.6602682259784995
47,0.6480547359333927
48,0.6362810678534455
49,0.6282314492778464
50,0.6183083674059803
51,0.6079439127753521
52,0.6165775277056492
53,0.6104900582851267
54,0.6034260054555478
55,0.6045573603823448
56,0.5853349383371307
57,0.5701806050029701
58,0.5689913251773567
59,0.5604502410600022
60,0.5754906929924931
61,0.5726051956567633
62,0.5868252759835357
63,0.54430138627466
64,0.5442887834975917
65,0.539150435981447
66,0.5447109491903478
67,0.5477545898818482
68,0.5280611376140821
69,0.511230212544889
70,0.4955008350914064
71,0.49159268698047714
72,0.4871052120780123
73,0.4902089055586647
74,0.4753641197969625
75,0.47076844470028445
76,0.469717156535841
77,0.4682313743562308
78,0.4799774246697581
79,0.48624577084164494
80,0.473665475170578
81,0.47305452960002325
82,0.5067381157556372
83,0.4946807865709823
84,0.47654714861933417
85,0.448446411917543
86,0.434542026792841
87,0.4310252783920965
88,0.4263289531819203
89,0.4233636347497219
90,0.41795515744195555
91,0.4188000605910644
92,0.4161389215301275
93,0.41188643610739445
94,0.40994806715872034
95,0.4078833098837759
96,0.40574472729581107
97,0.40650803098887733
98,0.4114352036359275
99,0.43160879166741045
100,0.424326738898119
101,0.42509134350095384
102,0.4205727898835142
103,0.4247083364618507
104,0.4022698352517798
105,0.4033146612670847
106,0.390276661119415
107,0.396644418889056
108,0.3898412112927247
109,0.3856281093171755
110,0.3791216984645306
111,0.3809931643078525
112,0.37892577542516487
113,0.37192886911668577
114,0.369661472681324
115,0.368022938113901
116,0.36739356901077397
117,0.3642332382378772
118,0.36069197586005997
119,0.361153785239548
120,0.361395679792589
121,0.40733784426733505
122,0.37983543832347716
123,0.37036410271952036
124,0.3563082784064207
125,0.3564768236987335
126,0.35453128702613884
127,0.3612407155394238
128,0.36264645559526204
129,0.3543922976252255
130,0.3466741150444816
131,0.3415854292646101
132,0.3406510486910857
133,0.3354565922160996
134,0.3349090296240095
135,0.3339172118640208
136,0.3315911673125149
137,0.3253861431056417
138,0.3209743480868256
139,0.3194557518139623
140,0.31694891459621594
141,0.3150689967566704
142,0.31610178341295014
143,0.3134251205464483
144,0.3121076998565178
145,0.314249065627357
146,0.30924036710686464
147,0.3219116301321315
148,0.31715175691553027
149,0.3155129427918208
150,0.31480973793526135
151,0.3936615882186602
152,0.4254298295688792
153,0.38422305147647406
154,0.3564631678996867
155,0.330726432101254
156,0.30777920541742076
157,0.3067939279826133
158,0.299584674319678
159,0.30291531739213695
160,0.2943663664893383
161,0.29005378440400786
162,0.2844393378241512
163,0.2834810905042766
164,0.2810478861605683
165,0.27750692181020986
166,0.2763236267502762
167,0.27609512673753733
168,0.27459116428582314
169,0.3046496054690505
170,0.34274825219145416
171,0.30887928679049037
172,0.28891075342362826
173,0.2773517394419329
174,0.27236661777978777
175,0.27053285785677217
176,0.26905984105418784
177,0.2672427534131039
178,0.26721919659142607
179,0.26553033428374634
180,0.26177330166891966
181,0.2593234514407517
182,0.2579436352340255
183,0.25773457721208887
184,0.2564235283919427
185,0.2593890785882987
186,0.2582717021421168
187,0.26221788591589157
188,0.25677307745969036
189,0.25395303017411464
190,0.256440588623545
191,0.25426111476197305
192,0.25623241076814085
193,0.261964717812839
194,0.25645564062582266
195,0.2600654715692604
196,0.26089312590435626
197,0.24893010584139924
198,0.2429098085348197
199,0.23995337971246528
200,0.24589639467897628
201,0.24623531436278723
202,0.24750327178308484
203,0.2414082061808504
204,0.24105369285816222
205,0.23177968095755117
206,0.23430504230764745
207,0.22937250482754845
208,0.23319757868673097
209,0.23051795870201205
210,0.23051994650223437
211,0.22794802175491044
